log_timestamp,log_name,algorithm_round,start_timestamp,agent,seconds_to_complete,epoch,accuracy,loss,precision,recall,f1_score
2025-03-29 19:22:38.784,rf.nn.train.agent.a2,30,2025-03-29T18:22:36.917326Z,a2,1.840074,3,0.999929582423773,0.0005139758337609155,0.9999576235274176,0.9959349593495935,0.9979211959009938
2025-03-29 19:22:40.234,rf.nn.train.agent.a4,30,2025-03-29T18:22:39.972756Z,a4,0.255318,1,0.9786476868327402,0.06609838443614964,0.6556700680186976,0.847344838956318,0.6821937720933936
2025-03-29 19:22:40.467,rf.nn.train.agent.a4,30,2025-03-29T18:22:40.237480Z,a4,0.226951,2,0.9976275207591934,0.010232257932964887,0.9994098943326316,0.9994098943326316,0.9994098943326316
2025-03-29 19:22:40.690,rf.nn.train.agent.a4,30,2025-03-29T18:22:40.471662Z,a4,0.219069,3,1.0,0.0018307773927929549,1.0,1.0,1.0
2025-03-29 19:22:43.367,rf.nn.train.agent.a0,30,2025-03-29T18:22:41.630390Z,a0,1.719133,1,0.9976944359053181,0.01140245133338019,0.9962733892594603,0.9970767350091254,0.9966737966385957
2025-03-29 19:22:45.107,rf.nn.train.agent.a0,30,2025-03-29T18:22:43.372997Z,a0,1.715682,2,0.9940055333538272,0.02096600867185029,0.9929824926062116,0.9908147695297996,0.9918935151497562
2025-03-29 19:22:46.837,rf.nn.train.agent.a0,30,2025-03-29T18:22:45.107228Z,a0,1.710049,3,0.975637872732862,0.07701056043909753,0.9677793971493,0.9659670259007527,0.9668692968538763
2025-03-29 19:22:55.417,rf.nn.train.agent.a4,31,2025-03-29T18:22:55.096489Z,a4,0.320911,1,0.9620403321470937,0.10408987755720275,0.60082935325414,0.7507668453694943,0.6393182004001615
2025-03-29 19:22:55.717,rf.nn.train.agent.a4,31,2025-03-29T18:22:55.417400Z,a4,0.289769,2,0.9958481613285883,0.013092205366602976,0.9712542396380068,0.9990945364013797,0.9831897154688707
2025-03-29 19:22:56.027,rf.nn.train.agent.a4,31,2025-03-29T18:22:55.717295Z,a4,0.310058,3,0.9994068801897983,0.003375395959493581,0.9998949800462087,0.9998100664767331,0.9998524171964525
2025-03-29 19:22:58.283,rf.nn.train.agent.a3,31,2025-03-29T18:22:57.057387Z,a3,1.21172,1,0.9959994838043619,0.015039281674431745,0.8743126186210984,0.8958131803933839,0.8846514270073096
2025-03-29 19:22:59.457,rf.nn.train.agent.a3,31,2025-03-29T18:22:58.287584Z,a3,1.159534,2,0.9980642663569493,0.0070619600972746605,0.9978981372588626,0.9901018843325554,0.9938254167228207
2025-03-29 19:23:00.674,rf.nn.train.agent.a3,31,2025-03-29T18:22:59.461264Z,a3,1.196274,3,0.9979352174474125,0.006804673023686702,0.9901395674224737,0.9969805143074006,0.9933994895976702
2025-03-29 19:23:03.817,rf.nn.train.agent.a0,31,2025-03-29T18:23:01.848230Z,a0,1.949285,1,0.9917768213956348,0.02511611338936511,0.6174525730555072,0.6184630983090271,0.6179503849186007
2025-03-29 19:23:05.712,rf.nn.train.agent.a0,31,2025-03-29T18:23:03.817216Z,a0,1.869965,2,0.9976175837688288,0.009278127584091442,0.997845451499115,0.9976243049356718,0.9977347351701191
2025-03-29 19:23:07.614,rf.nn.train.agent.a0,31,2025-03-29T18:23:05.714809Z,a0,1.873887,3,0.9797878881032893,0.05987765183211796,0.9737556104470189,0.9768994106794162,0.9753083563743334
2025-03-29 19:23:11.071,rf.nn.train.agent.a2,31,2025-03-29T18:23:08.848915Z,a2,2.198479,1,0.9720442222378706,0.08651060672855237,0.6280621910243963,0.6102321294891638,0.6187069167057483
2025-03-29 19:23:13.153,rf.nn.train.agent.a2,31,2025-03-29T18:23:11.073088Z,a2,2.055669,2,0.981268924723611,0.05342756620872958,0.9575757142480467,0.9575570074357422,0.9575656305296517
2025-03-29 19:23:15.221,rf.nn.train.agent.a2,31,2025-03-29T18:23:13.153892Z,a2,2.043397,3,0.9890148581085839,0.03217401774316648,0.9884398944596469,0.9786173664214514,0.9834498327731939
2025-03-29 19:23:16.982,rf.nn.train.agent.a1,31,2025-03-29T18:23:16.448506Z,a1,0.528398,1,0.9973134328358209,0.008194285918510841,0.7487849717180755,0.8227410512866037,0.771736729982298
2025-03-29 19:23:17.467,rf.nn.train.agent.a1,31,2025-03-29T18:23:16.984985Z,a1,0.476413,2,1.0,0.0010719325624190138,1.0,1.0,1.0
2025-03-29 19:23:17.963,rf.nn.train.agent.a1,31,2025-03-29T18:23:17.467332Z,a1,0.48987,3,0.9997014925373134,0.0012218548172508495,0.9999318568994889,0.9962264150943396,0.9980611607396408
2025-03-29 19:23:26.667,rf.nn.train.agent.a1,32,2025-03-29T18:23:26.128801Z,a1,0.53485,1,0.9931343283582089,0.021897715312523013,0.5798168871914386,0.6955337132618798,0.612167487048569
2025-03-29 19:23:27.113,rf.nn.train.agent.a1,32,2025-03-29T18:23:26.667358Z,a1,0.4401,2,0.9922388059701492,0.022970998906116404,0.9828790306394936,0.9354895828820109,0.9555946758330457
2025-03-29 19:23:27.582,rf.nn.train.agent.a1,32,2025-03-29T18:23:27.115603Z,a1,0.458672,3,0.9913432835820896,0.027394195331310454,0.7869183923974523,0.8094801908695445,0.7961080454705783
2025-03-29 19:23:30.629,rf.nn.train.agent.a0,32,2025-03-29T18:23:28.534666Z,a0,2.073598,1,0.9853980940670151,0.042444016720644254,0.4896587367112171,0.49147647802899996,0.49055293599203653
2025-03-29 19:23:32.637,rf.nn.train.agent.a0,32,2025-03-29T18:23:30.632621Z,a0,1.980981,2,0.9891638487549954,0.030818231692935252,0.9853480729207906,0.986909216295685,0.9861260620174649
2025-03-29 19:23:34.621,rf.nn.train.agent.a0,32,2025-03-29T18:23:32.639758Z,a0,1.961199,3,0.985013833384568,0.04376984369187074,0.9811333735417105,0.9804893396590323,0.9808097800030108
2025-03-29 19:23:37.227,rf.nn.train.agent.a3,32,2025-03-29T18:23:35.914976Z,a3,1.297558,1,0.9940637501613111,0.017592107990780943,0.9497454168923762,0.9875664017415132,0.9675000839400858
2025-03-29 19:23:38.477,rf.nn.train.agent.a3,32,2025-03-29T18:23:37.228294Z,a3,1.235304,2,0.9948380436185315,0.019488513788790202,0.9931775065639565,0.9844131187315691,0.9886098156576458
2025-03-29 19:23:39.847,rf.nn.train.agent.a3,32,2025-03-29T18:23:38.479371Z,a3,1.353825,3,0.9842560330365209,0.04805166380077029,0.9732386963819598,0.9775787150659458,0.9753383818535626
2025-03-29 19:23:43.485,rf.nn.train.agent.a2,32,2025-03-29T18:23:41.049418Z,a2,2.409759,1,0.9988733187803676,0.004555417231754004,0.7394762095199596,0.749431490358679,0.7443468025383098
2025-03-29 19:23:45.719,rf.nn.train.agent.a2,32,2025-03-29T18:23:43.487158Z,a2,2.204273,2,0.999929582423773,0.0007425724923938138,0.9999512670565301,0.9999509515401216,0.9999511021262971
2025-03-29 19:23:47.970,rf.nn.train.agent.a2,32,2025-03-29T18:23:45.719502Z,a2,2.227777,3,1.0,0.0004081511916704765,1.0,1.0,1.0
2025-03-29 19:23:49.647,rf.nn.train.agent.a4,32,2025-03-29T18:23:49.325463Z,a4,0.318706,1,0.9905100830367735,0.03411033202098893,0.6715722415742083,0.8979519523890385,0.7372411989178964
2025-03-29 19:23:49.927,rf.nn.train.agent.a4,32,2025-03-29T18:23:49.648227Z,a4,0.274422,2,0.9976275207591934,0.01140120680079321,0.9992454253914356,0.9995795227583307,0.9994107900419211
